log_date,active_tname,fans_label,uu,uu_non,uu_asc,uu_des,uu_month_ratio,uu_non_month_ratio,uu_asc_month_ratio,uu_des_month_ratio
20201031,鬼畜,0,47,42,0,5,1.119047619,1,,0.119047619
20201031,鬼畜,1,17652,17347,0,25,1.006098604,0.988714734,,0.001424907
20201031,鬼畜,2,4315,4232,64,12,0.994010597,0.974890578,0.014743147,0.00276434
20201031,鬼畜,3,1912,1877,32,2,0.994279771,0.976079043,0.016640666,0.001040042
20201031,鬼畜,4,594,589,5,0,0.99,0.981666667,0.008333333,
20201031,鬼畜,5,116,113,3,0,1.026548673,1,0.026548673,
20201130,付费,1,8,8,0,0,0.888888889,0.888888889,,
20201130,付费,2,7,6,1,0,1.166666667,1,0.166666667,
20201130,付费,3,7,6,1,0,1,0.857142857,0.142857143,
20201130,付费,4,10,10,0,0,0.909090909,0.909090909,,
20201130,付费,5,3,3,0,0,1,1,,
20201130,动画,0,380,330,0,45,1.155015198,1.003039514,,0.136778116
20201130,动画,1,389408,378701,0,123,1.019961392,0.991916959,,0.000322169
20201130,动画,2,48060,46563,1305,24,1.016325495,0.984668415,0.027596853,0.000507528
20201130,动画,3,16442,15872,519,3,1.026085871,0.990514229,0.032388917,0.000187219
20201130,动画,4,3943,3805,133,0,1.035995796,0.999737257,0.034944824,
20201130,动画,5,527,510,17,0,1.033333333,1,0.033333333,
20201130,国创,0,21,19,0,2,1.105263158,1,,0.105263158
20201130,国创,1,30653,29226,0,9,1.041485458,0.993000815,,0.00030579
20201130,国创,2,3844,3690,137,1,1.022068599,0.981122042,0.036426482,0.000265887
20201130,国创,3,1446,1394,49,0,1.028449502,0.991465149,0.03485064,
20201130,国创,4,361,344,16,0,1.052478134,1.002915452,0.04664723,
20201130,国创,5,71,69,2,0,1.059701493,1.029850746,0.029850746,
20201130,娱乐,0,279,253,0,22,1.094117647,0.992156863,,0.08627451
20201130,娱乐,1,476687,467411,0,162,1.011576039,0.991891467,,0.00034378
20201130,娱乐,2,62333,60820,1353,19,1.014551018,0.989924966,0.022021843,0.00030925
20201130,娱乐,3,17959,17588,342,11,1.015148946,0.994177831,0.019331864,0.000621785
20201130,娱乐,4,2595,2533,55,1,1.01605325,0.991777604,0.021534847,0.000391543
20201130,娱乐,5,229,220,7,0,1.031531532,0.990990991,0.031531532,
20201130,影视,0,430,374,0,51,1.140583554,0.99204244,,0.135278515
20201130,影视,1,623072,601418,1,101,1.02913792,0.993371664,1.65E-06,0.000166823
20201130,影视,2,47537,46018,1391,12,1.017247651,0.984742462,0.029766108,0.000256789
20201130,影视,3,13672,13198,446,5,1.02550255,0.989948995,0.033453345,0.000375038
20201130,影视,4,2508,2441,66,1,1.020757021,0.993487993,0.026862027,0.000407
20201130,影视,5,305,299,6,0,1.026936027,1.006734007,0.02020202,
20201130,数码,0,62,57,0,5,1.087719298,1,,0.087719298
20201130,数码,1,98322,93647,0,24,1.049215665,0.999327713,,0.000256109
20201130,数码,2,8978,8513,410,3,1.035524798,0.98189158,0.047289504,0.000346021
20201130,数码,3,3174,2979,176,1,1.054835494,0.99002991,0.058491193,0.000332336
20201130,数码,4,1018,973,43,0,1.049484536,1.003092784,0.044329897,
20201130,数码,5,146,140,6,0,1.050359712,1.007194245,0.043165468,
20201130,时尚,0,87,77,0,8,1.12987013,1,,0.103896104
20201130,时尚,1,141574,135714,0,30,1.031489523,0.988794335,,0.000218576
20201130,时尚,2,13395,12870,419,10,1.018321423,0.978409609,0.031853429,0.000760225
20201130,时尚,3,7073,6642,320,9,1.045065012,0.981382979,0.047281324,0.001329787
20201130,时尚,4,3257,3141,90,5,1.029718622,0.993044578,0.028453999,0.001580778
20201130,时尚,5,680,658,22,0,1.017964072,0.98502994,0.032934132,
20201130,游戏,0,2173,1933,0,218,1.124159338,1,,0.112778065
20201130,游戏,1,3106259,3016359,0,695,1.023668296,0.994041732,,0.000229037
20201130,游戏,2,193473,186490,6195,101,1.023450063,0.986510791,0.032770842,0.000534278
20201130,游戏,3,53193,51028,1925,25,1.032012106,0.990008343,0.037347457,0.000485032
20201130,游戏,4,10206,9896,284,5,1.023876404,0.992776886,0.028491172,0.000501605
20201130,游戏,5,1475,1426,48,0,1.028591353,0.994421199,0.033472803,
20201130,生活,0,2375,2086,0,246,1.139088729,1.000479616,,0.117985612
20201130,生活,1,3980228,3815108,0,506,1.03749306,0.994452597,,0.000131895
20201130,生活,2,167015,159750,6264,74,1.028183234,0.983458202,0.038562643,0.000455561
20201130,生活,3,50849,48379,2128,30,1.037544125,0.987145218,0.043420596,0.000612132
20201130,生活,4,13167,12671,467,6,1.029073857,0.990308714,0.036498632,0.000468933
20201130,生活,5,1793,1718,72,0,1.028686173,0.985656913,0.04130809,
20201130,电影,1,31,31,0,0,1,1,,
20201130,电影,2,19,19,0,0,0.95,0.95,,
20201130,电影,3,15,15,0,0,0.9375,0.9375,,
20201130,电影,4,9,9,0,0,1,1,,
20201130,电影,5,2,2,0,0,1,1,,
20201130,电视剧,1,43,42,0,0,1.023809524,1,,
20201130,电视剧,2,19,19,0,0,1,1,,
20201130,电视剧,3,11,11,0,0,0.916666667,0.916666667,,
20201130,电视剧,4,9,8,1,0,1.125,1,0.125,
20201130,电视剧,5,4,4,0,0,0.8,0.8,,
20201130,番剧,0,7,5,0,2,1.4,1,,0.4
20201130,番剧,1,4120,4079,0,1,1.00292113,0.992940604,,0.000243427
20201130,番剧,2,2066,2042,23,0,1.003399709,0.991743565,0.011170471,
20201130,番剧,3,909,897,12,0,1.01,0.996666667,0.013333333,
20201130,番剧,4,172,169,3,0,1.005847953,0.988304094,0.01754386,
20201130,番剧,5,23,23,0,0,1,1,,
20201130,知识,0,234,182,0,47,1.285714286,1,,0.258241758
20201130,知识,1,286814,264746,0,55,1.074290209,0.991632332,,0.000206008
20201130,知识,2,47917,44383,3088,7,1.049017032,0.971649372,0.06760366,0.000153247
20201130,知识,3,17243,15868,1274,7,1.06946598,0.984184085,0.079017553,0.000434162
20201130,知识,4,4836,4572,251,3,1.048341643,0.991112075,0.054411446,0.000650336
20201130,知识,5,667,628,39,0,1.057052298,0.995245642,0.061806656,
20201130,纪录片,0,12,12,0,0,1,1,,
20201130,纪录片,1,24423,24206,0,2,0.995029538,0.986188633,,8.15E-05
20201130,纪录片,2,1981,1944,36,0,0.998991427,0.980332829,0.018154312,
20201130,纪录片,3,619,611,8,0,0.995176849,0.982315113,0.012861736,
20201130,纪录片,4,171,169,2,0,0.988439306,0.976878613,0.011560694,
20201130,纪录片,5,32,31,1,0,1.032258065,1,0.032258065,
20201130,美食,0,129,113,0,13,1.14159292,1,,0.115044248
20201130,美食,1,147861,142132,0,22,1.02784034,0.988015794,,0.000152931
20201130,美食,2,7249,6934,267,3,1.022714447,0.978273138,0.0376693,0.000423251
20201130,美食,3,3050,2853,160,6,1.039536469,0.972392638,0.054533061,0.00204499
20201130,美食,4,1641,1587,49,2,1.011090573,0.977818854,0.030191004,0.001232286
20201130,美食,5,469,448,20,0,1.051569507,1.004484305,0.044843049,
20201130,舞蹈,0,37,32,0,4,1.121212121,0.96969697,,0.121212121
20201130,舞蹈,1,107309,103582,0,24,1.031291746,0.995473461,,0.000230652
20201130,舞蹈,2,12731,12311,373,6,1.024215607,0.990426388,0.030008045,0.000482703
20201130,舞蹈,3,3931,3796,121,2,1.025299948,0.99008868,0.031559729,0.000521648
20201130,舞蹈,4,1238,1198,35,0,1.018930041,0.98600823,0.028806584,
20201130,舞蹈,5,187,175,11,0,1.080924855,1.011560694,0.063583815,
20201130,资讯,0,3,1,0,2,3,1,,2
20201130,资讯,1,50,44,0,0,1,0.88,,
20201130,资讯,2,58,44,10,0,1.16,0.88,0.2,
20201130,资讯,3,72,59,9,0,1.24137931,1.017241379,0.155172414,
20201130,资讯,4,67,62,3,0,1,0.925373134,0.044776119,
20201130,资讯,5,45,43,1,0,1.097560976,1.048780488,0.024390244,
20201130,音乐,0,377,335,0,39,1.12202381,0.99702381,,0.116071429
20201130,音乐,1,599293,581653,0,112,1.023874161,0.993736749,,0.000191349
20201130,音乐,2,51612,49723,1663,13,1.024698221,0.98719425,0.033016995,0.0002581
20201130,音乐,3,14738,14155,523,8,1.02962135,0.988891994,0.036537655,0.000558893
20201130,音乐,4,3131,3024,101,0,1.022200457,0.987267385,0.032974208,
20201130,音乐,5,493,473,16,0,1.044491525,1.002118644,0.033898305,
20201130,鬼畜,0,48,47,0,1,1.021276596,1,,0.021276596
20201130,鬼畜,1,18570,17771,0,14,1.052005438,1.006741446,,0.000793111
20201130,鬼畜,2,4320,4252,57,2,1.001158749,0.985399768,0.013209733,0.000463499
20201130,鬼畜,3,1925,1891,31,1,1.006799163,0.989016736,0.016213389,0.000523013
20201130,鬼畜,4,604,589,15,0,1.016835017,0.991582492,0.025252525,
20201130,鬼畜,5,117,116,1,0,1.00862069,1,0.00862069,
20201231,付费,1,8,8,0,0,1,1,,
20201231,付费,2,8,8,0,0,1.142857143,1.142857143,,
20201231,付费,3,7,7,0,0,1,1,,
20201231,付费,4,10,10,0,0,1,1,,
20201231,付费,5,3,3,0,0,1,1,,
20201231,动画,0,438,381,0,43,1.152631579,1.002631579,,0.113157895
20201231,动画,1,403312,385971,0,106,1.035705481,0.991173782,,0.000272208
20201231,动画,2,48817,47250,1316,22,1.015751144,0.983146067,0.027382439,0.000457761
20201231,动画,3,16880,16239,580,6,1.026639095,0.98765357,0.035275514,0.000364919
20201231,动画,4,4103,3942,146,0,1.04057824,0.999746386,0.037027644,
20201231,动画,5,544,532,11,0,1.032258065,1.009487666,0.020872865,
20201231,国创,0,30,21,0,8,1.428571429,1,,0.380952381
20201231,国创,1,32479,30383,0,10,1.059570026,0.991191727,,0.000326232
20201231,国创,2,3929,3779,132,1,1.022112383,0.983090531,0.03433923,0.000260146
20201231,国创,3,1470,1426,39,0,1.01659751,0.986168741,0.026970954,
20201231,国创,4,375,360,15,0,1.038781163,0.997229917,0.041551247,
20201231,国创,5,71,71,0,0,1,1,,
20201231,娱乐,0,319,279,0,37,1.143369176,1,,0.132616487
20201231,娱乐,1,487743,472223,0,154,1.023193416,0.990635365,,0.000323063
20201231,娱乐,2,63306,61665,1475,27,1.015609709,0.989283365,0.023663228,0.000433157
20201231,娱乐,3,18233,17776,413,7,1.015256974,0.989810123,0.022996826,0.000389777
20201231,娱乐,4,2657,2573,77,0,1.0238921,0.991522158,0.029672447,
20201231,娱乐,5,237,230,3,0,1.034934498,1.004366812,0.013100437,
20201231,影视,0,500,429,0,58,1.162790698,0.997674419,,0.134883721
20201231,影视,1,652023,619237,0,131,1.046464935,0.993845013,,0.000210249
20201231,影视,2,48634,46885,1531,20,1.023076761,0.986284368,0.032206492,0.000420725
20201231,影视,3,13988,13491,453,2,1.023112932,0.986761264,0.033133411,0.000146284
20201231,影视,4,2568,2492,70,1,1.023923445,0.993620415,0.027910686,0.000398724
20201231,影视,5,316,307,9,0,1.036065574,1.006557377,0.029508197,
20201231,数码,0,69,62,0,7,1.112903226,1,,0.112903226
20201231,数码,1,101958,97395,0,23,1.036980533,0.990571795,,0.000233925
20201231,数码,2,9258,8797,410,3,1.031187347,0.979839608,0.045667186,0.00033415
20201231,数码,3,3311,3124,167,3,1.043163201,0.984247007,0.052614997,0.00094518
20201231,数码,4,1070,1018,50,1,1.05108055,1,0.049115914,0.000982318
20201231,数码,5,150,146,4,0,1.02739726,1,0.02739726,
20201231,时尚,0,105,87,0,17,1.206896552,1,,0.195402299
20201231,时尚,1,148800,139911,0,24,1.051040445,0.988253493,,0.000169523
20201231,时尚,2,13576,13124,357,5,1.013512505,0.97976857,0.026651736,0.000373274
20201231,时尚,3,7274,6962,250,4,1.028417927,0.984306518,0.035345681,0.000565531
20201231,时尚,4,3361,3231,105,1,1.031931225,0.992017194,0.032238256,0.000307031
20201231,时尚,5,714,684,30,0,1.05,1.005882353,0.044117647,
20201231,游戏,0,2469,2173,0,266,1.136217211,1,,0.122411413
20201231,游戏,1,3218292,3084984,0,752,1.036066857,0.993150925,,0.000242092
20201231,游戏,2,198436,190575,6964,99,1.025652158,0.985021166,0.035994687,0.000511699
20201231,游戏,3,54928,52645,2023,24,1.032617074,0.989697893,0.03803132,0.000451187
20201231,游戏,4,10420,10106,299,1,1.020968058,0.990201842,0.029296492,9.80E-05
20201231,游戏,5,1533,1469,62,0,1.039322034,0.995932203,0.042033898,
20201231,生活,0,2788,2371,0,288,1.173894737,0.998315789,,0.121263158
20201231,生活,1,4680156,3998551,1,547,1.175851233,1.004603505,2.51E-07,0.000137429
20201231,生活,2,173297,165042,6491,95,1.037613388,0.98818669,0.038864773,0.000568811
20201231,生活,3,53112,50390,2264,34,1.044504317,0.990973274,0.044523983,0.000668646
20201231,生活,4,13509,12962,510,6,1.025974026,0.984430774,0.038733197,0.000455685
20201231,生活,5,1869,1774,92,0,1.042387061,0.989403235,0.051310653,
20201231,电影,1,33,30,0,0,1.064516129,0.967741935,,
20201231,电影,2,19,19,0,0,1,1,,
20201231,电影,3,16,16,0,0,1.066666667,1.066666667,,
20201231,电影,4,9,9,0,0,1,1,,
20201231,电影,5,2,2,0,0,1,1,,
20201231,电视剧,1,44,43,0,0,1.023255814,1,,
20201231,电视剧,2,19,19,0,0,1,1,,
20201231,电视剧,3,11,11,0,0,1,1,,
20201231,电视剧,4,8,8,0,0,0.888888889,0.888888889,,
20201231,电视剧,5,4,4,0,0,1,1,,
20201231,番剧,0,10,7,0,1,1.428571429,1,,0.142857143
20201231,番剧,1,4134,4083,0,5,1.003398058,0.991019417,,0.001213592
20201231,番剧,2,2072,2043,27,0,1.002904163,0.988867377,0.013068732,
20201231,番剧,3,916,900,13,1,1.00770077,0.99009901,0.01430143,0.00110011
20201231,番剧,4,173,169,3,0,1.005813953,0.98255814,0.01744186,
20201231,番剧,5,21,21,0,0,0.913043478,0.913043478,,
20201231,知识,0,269,234,0,31,1.14957265,1,,0.132478632
20201231,知识,1,311491,284052,0,43,1.086038338,0.990370066,,0.000149923
20201231,知识,2,50030,46585,2973,13,1.044097085,0.972201933,0.062044786,0.000271302
20201231,知识,3,18239,16907,1240,5,1.05776257,0.980513832,0.07191324,0.000289973
20201231,知识,4,5109,4798,303,0,1.056451613,0.992142266,0.062655087,
20201231,知识,5,711,670,41,0,1.065967016,1.004497751,0.061469265,
20201231,纪录片,0,15,12,0,3,1.25,1,,0.25
20201231,纪录片,1,24386,24081,0,0,0.998485035,0.985996806,,
20201231,纪录片,2,1988,1934,50,2,1.003533569,0.976274609,0.025239778,0.001009591
20201231,纪录片,3,627,609,18,0,1.012924071,0.983844911,0.02907916,
20201231,纪录片,4,169,167,2,0,0.988304094,0.976608187,0.011695906,
20201231,纪录片,5,33,32,1,0,1.03125,1,0.03125,
20201231,美食,0,146,129,0,14,1.131782946,1,,0.108527132
20201231,美食,1,156202,146196,0,22,1.056411089,0.988739424,,0.000148788
20201231,美食,2,7367,7077,242,5,1.016278107,0.976272589,0.033383915,0.00068975
20201231,美食,3,3120,2956,139,5,1.02295082,0.969180328,0.04557377,0.001639344
20201231,美食,4,1673,1606,62,0,1.019500305,0.978671542,0.03778184,
20201231,美食,5,493,468,25,0,1.051172708,0.997867804,0.053304904,
20201231,舞蹈,0,44,37,0,6,1.189189189,1,,0.162162162
20201231,舞蹈,1,112572,106641,0,36,1.04904528,0.993774986,,0.00033548
20201231,舞蹈,2,12985,12552,374,3,1.0199513,0.985939832,0.029377111,0.000235645
20201231,舞蹈,3,4034,3878,137,2,1.026201984,0.986517426,0.034851183,0.000508776
20201231,舞蹈,4,1270,1228,39,1,1.025848142,0.991922456,0.031502423,0.000807754
20201231,舞蹈,5,197,187,9,0,1.053475936,1,0.048128342,
20201231,资讯,0,3,3,0,0,1,1,,
20201231,资讯,1,59,50,0,0,1.18,1,,
20201231,资讯,2,63,48,8,0,1.086206897,0.827586207,0.137931034,
20201231,资讯,3,80,67,13,0,1.111111111,0.930555556,0.180555556,
20201231,资讯,4,75,67,7,0,1.119402985,1,0.104477612,
20201231,资讯,5,49,46,3,0,1.088888889,1.022222222,0.066666667,
20201231,音乐,0,431,375,0,46,1.143236074,0.99469496,,0.122015915
20201231,音乐,1,624507,595337,0,111,1.042072909,0.993398888,,0.000185218
20201231,音乐,2,52848,50948,1652,14,1.023947919,0.987134775,0.03200806,0.000271255
20201231,音乐,3,15215,14611,538,6,1.032365314,0.99138282,0.036504275,0.000407111
20201231,音乐,4,3212,3114,91,0,1.025870329,0.994570425,0.029064197,
20201231,音乐,5,518,492,26,0,1.050709939,0.997971602,0.052738337,
20201231,鬼畜,0,50,48,0,1,1.041666667,1,,0.020833333
20201231,鬼畜,1,18626,18276,0,11,1.003015617,0.984168013,,0.000592353
20201231,鬼畜,2,4332,4271,53,4,1.002777778,0.988657407,0.012268519,0.000925926
20201231,鬼畜,3,1925,1898,25,0,1,0.985974026,0.012987013,
20201231,鬼畜,4,606,597,9,0,1.003311258,0.988410596,0.014900662,
20201231,鬼畜,5,120,118,2,0,1.025641026,1.008547009,0.017094017,
20210131,付费,1,8,8,0,0,1,1,,
20210131,付费,2,9,8,1,0,1.125,1,0.125,
20210131,付费,3,7,7,0,0,1,1,,
20210131,付费,4,11,10,0,0,1.1,1,,
20210131,付费,5,4,4,0,0,1.333333333,1.333333333,,
20210131,动物圈,0,181,151,0,22,,,,
20210131,动物圈,1,362797,345168,0,51,,,,
20210131,动物圈,2,9334,8916,337,12,,,,
20210131,动物圈,3,2754,2628,107,2,,,,
20210131,动物圈,4,736,700,28,0,,,,
20210131,动物圈,5,126,114,11,0,,,,
20210131,动画,0,488,438,0,47,1.114155251,1,,0.107305936
20210131,动画,1,421054,400074,0,162,1.043990757,0.991971476,,0.000401674
20210131,动画,2,50085,47948,1790,39,1.025974558,0.982198824,0.036667554,0.000798902
20210131,动画,3,17545,16766,710,5,1.039395735,0.993246445,0.042061611,0.000296209
20210131,动画,4,4269,4080,175,1,1.040458201,0.994394346,0.042651718,0.000243724
20210131,动画,5,575,546,29,0,1.056985294,1.003676471,0.053308824,
20210131,国创,0,34,30,0,3,1.133333333,1,,0.1
20210131,国创,1,34437,32200,0,12,1.060285107,0.991409834,,0.00036947
20210131,国创,2,4027,3851,156,1,1.024942734,0.98014762,0.039704759,0.000254518
20210131,国创,3,1536,1461,69,0,1.044897959,0.993877551,0.046938776,
20210131,国创,4,395,377,17,0,1.053333333,1.005333333,0.045333333,
20210131,国创,5,72,71,1,0,1.014084507,1,0.014084507,
20210131,娱乐,0,360,319,0,33,1.128526646,1,,0.103448276
20210131,娱乐,1,502870,484360,0,212,1.031014284,0.99306397,,0.000434655
20210131,娱乐,2,64708,62571,1875,39,1.0221464,0.988389726,0.029618046,0.000616055
20210131,娱乐,3,18595,18090,474,6,1.019854111,0.992157078,0.025996819,0.000329074
20210131,娱乐,4,2722,2642,73,1,1.024463681,0.994354535,0.027474595,0.000376364
20210131,娱乐,5,256,243,8,0,1.080168776,1.025316456,0.033755274,
20210131,影视,0,576,502,0,64,1.152,1.004,,0.128
20210131,影视,1,680438,649236,0,133,1.043579751,0.995725611,,0.000203981
20210131,影视,2,50119,48054,1794,32,1.030534194,0.988074187,0.036887774,0.000657976
20210131,影视,3,14405,13866,493,8,1.029811267,0.991278238,0.035244495,0.000571919
20210131,影视,4,2652,2560,91,1,1.03271028,0.996884735,0.035436137,0.000389408
20210131,影视,5,321,315,4,0,1.015822785,0.996835443,0.012658228,
20210131,数码,0,83,69,0,14,1.202898551,1,,0.202898551
20210131,数码,1,105778,101372,0,31,1.037466408,0.994252535,,0.000304047
20210131,数码,2,9650,9106,477,8,1.042341758,0.983581767,0.051523007,0.000864118
20210131,数码,3,3451,3271,163,3,1.042283298,0.987919058,0.04922984,0.000906071
20210131,数码,4,1118,1070,46,1,1.044859813,1,0.042990654,0.000934579
20210131,数码,5,154,149,5,0,1.026666667,0.993333333,0.033333333,
20210131,时尚,0,115,105,0,9,1.095238095,1,,0.085714286
20210131,时尚,1,155526,147602,0,46,1.045201613,0.991948925,,0.00030914
20210131,时尚,2,13862,13293,457,16,1.021066588,0.97915439,0.033662345,0.00117855
20210131,时尚,3,7548,7181,299,12,1.037668408,0.987214737,0.041105307,0.001649711
20210131,时尚,4,3456,3321,120,2,1.028265397,0.98809878,0.03570366,0.000595061
20210131,时尚,5,730,706,24,0,1.022408964,0.988795518,0.033613445,
20210131,游戏,0,2803,2472,0,298,1.13527744,1.001215067,,0.120696638
20210131,游戏,1,3360977,3206028,0,938,1.044335629,0.996189283,,0.000291459
20210131,游戏,2,205562,195637,8748,135,1.035910823,0.985894697,0.044084743,0.00068032
20210131,游戏,3,56807,54395,2179,32,1.034208418,0.990296388,0.039670114,0.000582581
20210131,游戏,4,10750,10337,395,1,1.031669866,0.992034549,0.037907869,9.60E-05
20210131,游戏,5,1598,1528,67,0,1.042400522,0.996738421,0.043705153,
20210131,生活,0,3080,2628,0,355,1.104734577,0.942611191,,0.12733142
20210131,生活,1,5274471,4648983,0,612,1.126986152,0.993339325,,0.000130765
20210131,生活,2,169867,160815,7190,120,0.98020739,0.927973364,0.041489466,0.000692453
20210131,生活,3,52232,49382,2435,36,0.98343124,0.92977105,0.045846513,0.000677813
20210131,生活,4,13101,12521,540,6,0.969797913,0.926863572,0.039973351,0.000444148
20210131,生活,5,1825,1737,86,0,0.976457999,0.929373997,0.046013911,
20210131,电影,1,30,30,0,0,0.909090909,0.909090909,,
20210131,电影,2,21,19,2,0,1.105263158,1,0.105263158,
20210131,电影,3,16,16,0,0,1,1,,
20210131,电影,4,9,9,0,0,1,1,,
20210131,电影,5,2,2,0,0,1,1,,
20210131,电视剧,1,42,42,0,0,0.954545455,0.954545455,,
20210131,电视剧,2,18,18,0,0,0.947368421,0.947368421,,
20210131,电视剧,3,11,11,0,0,1,1,,
20210131,电视剧,4,8,8,0,0,1,1,,
20210131,电视剧,5,4,4,0,0,1,1,,
20210131,番剧,0,11,10,0,1,1.1,1,,0.1
20210131,番剧,1,4148,4083,0,8,1.003386551,0.98766328,,0.001935172
20210131,番剧,2,2096,2053,40,2,1.011583012,0.990830116,0.019305019,0.000965251
20210131,番剧,3,922,913,9,0,1.006550218,0.996724891,0.009825328,
20210131,番剧,4,175,171,4,0,1.011560694,0.988439306,0.023121387,
20210131,番剧,5,24,23,1,0,1.142857143,1.095238095,0.047619048,
20210131,知识,0,317,270,0,37,1.178438662,1.003717472,,0.137546468
20210131,知识,1,334353,308518,0,83,1.073395379,0.990455583,,0.00026646
20210131,知识,2,52773,48702,3375,21,1.054827104,0.973455926,0.067459524,0.000419748
20210131,知识,3,19467,17855,1439,5,1.067328253,0.978946214,0.078896869,0.000274138
20210131,知识,4,5428,5072,337,3,1.062438833,0.992757878,0.065962028,0.000587199
20210131,知识,5,774,712,60,0,1.088607595,1.00140647,0.084388186,
20210131,纪录片,0,15,15,0,0,1,1,,
20210131,纪录片,1,24431,24151,0,7,1.001845321,0.990363323,,0.00028705
20210131,纪录片,2,1992,1955,34,2,1.002012072,0.983400402,0.017102616,0.001006036
20210131,纪录片,3,646,623,23,0,1.03030303,0.993620415,0.036682616,
20210131,纪录片,4,170,167,3,0,1.00591716,0.98816568,0.017751479,
20210131,纪录片,5,32,32,0,0,0.96969697,0.96969697,,
20210131,美食,0,170,148,0,21,1.164383562,1.01369863,,0.143835616
20210131,美食,1,164171,155587,0,21,1.051017273,0.99606279,,0.000134441
20210131,美食,2,7673,7262,334,7,1.041536582,0.985747251,0.045337315,0.000950183
20210131,美食,3,3236,3049,160,11,1.037179487,0.97724359,0.051282051,0.003525641
20210131,美食,4,1718,1652,63,0,1.026897788,0.987447699,0.037656904,
20210131,美食,5,509,491,15,0,1.032454361,0.995943205,0.030425963,
20210131,舞蹈,0,50,44,0,5,1.136363636,1,,0.113636364
20210131,舞蹈,1,116488,111773,0,35,1.034786625,0.99290232,,0.000310912
20210131,舞蹈,2,13295,12813,396,12,1.0238737,0.986753947,0.030496727,0.000924143
20210131,舞蹈,3,4211,4002,183,6,1.043877045,0.992067427,0.045364403,0.001487357
20210131,舞蹈,4,1313,1263,47,0,1.033858268,0.994488189,0.037007874,
20210131,舞蹈,5,210,199,11,0,1.065989848,1.010152284,0.055837563,
20210131,资讯,0,3,3,0,0,1,1,,
20210131,资讯,1,73,57,0,0,1.237288136,0.966101695,,
20210131,资讯,2,77,62,10,0,1.222222222,0.984126984,0.158730159,
20210131,资讯,3,90,78,12,0,1.125,0.975,0.15,
20210131,资讯,4,92,77,14,0,1.226666667,1.026666667,0.186666667,
20210131,资讯,5,54,51,3,0,1.102040816,1.040816327,0.06122449,
20210131,音乐,0,501,430,0,61,1.162412993,0.997679814,,0.141531323
20210131,音乐,1,650558,621771,0,149,1.041714504,0.995618944,,0.000238588
20210131,音乐,2,54574,52242,2035,30,1.032659703,0.988533152,0.038506661,0.000567666
20210131,音乐,3,15780,15093,611,4,1.037134407,0.991981597,0.040157739,0.000262898
20210131,音乐,4,3336,3199,131,0,1.03860523,0.995952677,0.040784558,
20210131,音乐,5,545,519,26,0,1.052123552,1.001930502,0.05019305,
20210131,鬼畜,0,58,50,0,8,1.16,1,,0.16
20210131,鬼畜,1,18872,18346,0,15,1.013207345,0.98496725,,0.000805326
20210131,鬼畜,2,4364,4282,71,5,1.007386888,0.988457987,0.016389658,0.001154201
20210131,鬼畜,3,1949,1913,33,3,1.012467532,0.993766234,0.017142857,0.001558442
20210131,鬼畜,4,617,602,14,1,1.018151815,0.99339934,0.02310231,0.001650165
20210131,鬼畜,5,123,119,4,0,1.025,0.991666667,0.033333333,
20210228,付费,1,8,8,0,0,1,1,,
20210228,付费,2,8,8,0,0,0.888888889,0.888888889,,
20210228,付费,3,8,8,0,0,1.142857143,1.142857143,,
20210228,付费,4,11,11,0,0,1,1,,
20210228,付费,5,5,4,1,0,1.25,1,0.25,
20210228,动物圈,0,207,183,0,19,1.143646409,1.011049724,,0.104972376
20210228,动物圈,1,369509,360592,0,52,1.018500704,0.993922221,,0.000143331
20210228,动物圈,2,9618,9183,384,4,1.030426398,0.983822584,0.041139919,0.000428541
20210228,动物圈,3,2871,2714,141,3,1.04248366,0.985475672,0.051198257,0.001089325
20210228,动物圈,4,778,728,45,0,1.057065217,0.989130435,0.061141304,
20210228,动物圈,5,137,127,7,0,1.087301587,1.007936508,0.055555556,
20210228,动画,0,548,489,0,56,1.12295082,1.00204918,,0.114754098
20210228,动画,1,438007,417461,0,192,1.040263244,0.991466653,,0.000455999
20210228,动画,2,51756,49090,2242,45,1.033363282,0.980133773,0.044763901,0.000898473
20210228,动画,3,18301,17358,848,9,1.043089199,0.989341693,0.048332858,0.000512967
20210228,动画,4,4460,4230,213,2,1.044741157,0.990864371,0.049894589,0.000468494
20210228,动画,5,622,577,45,0,1.08173913,1.003478261,0.07826087,
20210228,国创,0,40,34,0,3,1.176470588,1,,0.088235294
20210228,国创,1,36067,34091,0,20,1.047332811,0.989952667,,0.000580771
20210228,国创,2,4190,3946,206,1,1.040476782,0.979885771,0.051154706,0.000248324
20210228,国创,3,1573,1512,58,1,1.024088542,0.984375,0.037760417,0.000651042
20210228,国创,4,409,396,12,1,1.035443038,1.002531646,0.030379747,0.002531646
20210228,国创,5,75,71,4,0,1.041666667,0.986111111,0.055555556,
20210228,娱乐,0,414,359,0,49,1.15,0.997222222,,0.136111111
20210228,娱乐,1,521178,500103,0,232,1.036407024,0.994497584,,0.000461352
20210228,娱乐,2,66091,63865,1993,46,1.021372937,0.986972245,0.030799901,0.000710886
20210228,娱乐,3,18985,18426,511,13,1.02097338,0.990911535,0.027480506,0.000699113
20210228,娱乐,4,2782,2701,78,0,1.022042616,0.992285084,0.0286554,
20210228,娱乐,5,276,260,14,0,1.078125,1.015625,0.0546875,
